+++ BI Server - begin +++
Name, Description
SBA,BI Reporting Server
+++ BI Server - end +++

+++ BI Report - begin +++
Name,Server,Folder,Description
RACE_PROD,SBA,SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD,RACE_PROD[A56RQPC2.AY0001BS]
+++ BI Report - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT_GENERAL
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
_016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,_016_RAC_FACT_GENERAL
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016lasr,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT_GENERAL
+++ BI Model - end +++

+++ BI Query Member - begin +++
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_TREND.NNII,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>._016_RAC_TREND.NNII,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_TREND.NNII
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_TREND.RWA_AVG,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>._016_RAC_TREND.RWA_AVG,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_TREND.RWA_AVG
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_TREND.DL_BUSINESS_LINE_LEV2,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>._016_RAC_TREND.DL_BUSINESS_LINE_LEV2,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_TREND.DL_BUSINESS_LINE_LEV2
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_TREND.DL_BUSINESS_LINE_LEV3,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>._016_RAC_TREND.DL_BUSINESS_LINE_LEV3,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_TREND.DL_BUSINESS_LINE_LEV3
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_TREND.DT_AGG,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>._016_RAC_TREND.DT_AGG,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_TREND.DT_AGG
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_TREND.DL_BUSINESS_LINE_LEV5,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>._016_RAC_TREND.DL_BUSINESS_LINE_LEV5,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_TREND.DL_BUSINESS_LINE_LEV5
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_TREND.DL_BUSINESS_LINE_LEV4,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>._016_RAC_TREND.DL_BUSINESS_LINE_LEV4,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_TREND.DL_BUSINESS_LINE_LEV4
+++ BI Relationship - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_TREND
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
_016_RAC_TREND,t016stg<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Staging/Team_SAS_VA_016 - Staging Library>,_016_RAC_TREND
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016stg,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_TREND
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_RACE_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,RACE_TREND
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
RACE_TREND,L_INPUT<SBA>,RACE_TREND
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
L_INPUT,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,RACE_TREND
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_CORP
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
_016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>,_016_RAC_CORP
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016lasr,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_CORP
+++ BI Model - end +++

+++ BI Query Member - begin +++
Name,Query,Report,Expression,Description
CO_BUSINESS_LINE_LEV3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_BUSINESS_LINE_LEV3,"Source: T016LASR._016_RAC_CORP"
CO_STRUTTURA_L2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_STRUTTURA_L2,"Source: T016LASR._016_RAC_CORP"
CO_STRUTTURA_L3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_STRUTTURA_L3,"Source: T016LASR._016_RAC_CORP"
CO_STRUTTURA_L4, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_STRUTTURA_L4,"Source: T016LASR._016_RAC_CORP"
CO_STRUTTURA_L5, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_STRUTTURA_L5,"Source: T016LASR._016_RAC_CORP"
CO_STRUTTURA, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_STRUTTURA,"Source: T016LASR._016_RAC_CORP"
CO_TP_PROD, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_TP_PROD,"Source: T016LASR._016_RAC_CORP"
CO_CUS, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_CUS,"Source: T016LASR._016_RAC_CORP"
GRUPPO_RISCHIO, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,GRUPPO_RISCHIO,"Source: T016LASR._016_RAC_CORP"
EL_SHAD_Q2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_SHAD_Q2,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_TOT_AP,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_SHAD_Q1, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_SHAD_Q1,"Source: T016LASR._016_RAC_CORP"
MOL_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_PRM_AC,"Source: T016LASR._016_RAC_CORP"
EL_Q3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_Q3,"Source: T016LASR._016_RAC_CORP"
MOL_SHAD_Q1, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_SHAD_Q1,"Source: T016LASR._016_RAC_CORP"
EL_SHAD_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_SHAD_TOT_AP,"Source: T016LASR._016_RAC_CORP"
MOL_SHAD_Q2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_SHAD_Q2,"Source: T016LASR._016_RAC_CORP"
MOL_SHAD_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_SHAD_PRM_AP,"Source: T016LASR._016_RAC_CORP"
MOL_SHAD_Q3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_SHAD_Q3,"Source: T016LASR._016_RAC_CORP"
EL_SHAD_Q3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_SHAD_Q3,"Source: T016LASR._016_RAC_CORP"
EL_Q4, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_Q4,"Source: T016LASR._016_RAC_CORP"
EL_SHAD_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_SHAD_PRM_AP,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_PRM_AC,"Source: T016LASR._016_RAC_CORP"
SEVA_Q2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,SEVA_Q2,"Source: T016LASR._016_RAC_CORP"
MOL_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_PRM_AP,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_SHAD_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_SHAD_PRM_AC,"Source: T016LASR._016_RAC_CORP"
MOL_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_TOT_AP,"Source: T016LASR._016_RAC_CORP"
SEVA_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,SEVA_PRM_AC,"Source: T016LASR._016_RAC_CORP"
CLUSTER, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CLUSTER,"Source: T016LASR._016_RAC_CORP"
CO_BUSINESS_LINE_ACTUAL, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_BUSINESS_LINE_ACTUAL,"Source: T016LASR._016_RAC_CORP"
SEVA_Q3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,SEVA_Q3,"Source: T016LASR._016_RAC_CORP"
EL_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_PRM_AC,"Source: T016LASR._016_RAC_CORP"
EL_Q1, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_Q1,"Source: T016LASR._016_RAC_CORP"
EL_Q2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_Q2,"Source: T016LASR._016_RAC_CORP"
RWA_EOP_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,RWA_EOP_TOT_AP,"Source: T016LASR._016_RAC_CORP"
GG_PROGR_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,GG_PROGR_AC,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_Q2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_Q2,"Source: T016LASR._016_RAC_CORP"
DESCRIZIONE_CLIENTE, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DESCRIZIONE_CLIENTE,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_Q4, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_Q4,"Source: T016LASR._016_RAC_CORP"
MOL_Q2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_Q2,"Source: T016LASR._016_RAC_CORP"
EL_SHAD_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_SHAD_PRM_AC,"Source: T016LASR._016_RAC_CORP"
RWA_EOP_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,RWA_EOP_PRM_AC,"Source: T016LASR._016_RAC_CORP"
DT_RIF, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DT_RIF,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_SHAD_Q4, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_SHAD_Q4,"Source: T016LASR._016_RAC_CORP"
EAD_REG_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EAD_REG_PRM_AC,"Source: T016LASR._016_RAC_CORP"
SEVA_Q4, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,SEVA_Q4,"Source: T016LASR._016_RAC_CORP"
MOL_SHAD_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_SHAD_TOT_AP,"Source: T016LASR._016_RAC_CORP"
EL_SHAD_Q1, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_SHAD_Q1,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_SHAD_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_SHAD_TOT_AP,"Source: T016LASR._016_RAC_CORP"
EL_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_PRM_AP,"Source: T016LASR._016_RAC_CORP"
SEVA_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,SEVA_TOT_AP,"Source: T016LASR._016_RAC_CORP"
MOL_Q3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_Q3,"Source: T016LASR._016_RAC_CORP"
EAD_REG_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EAD_REG_PRM_AP,"Source: T016LASR._016_RAC_CORP"
MOL_SHAD_Q4, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_SHAD_Q4,"Source: T016LASR._016_RAC_CORP"
DESCRIZIONE_GRUPPO, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DESCRIZIONE_GRUPPO,"Source: T016LASR._016_RAC_CORP"
GG_ANNO_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,GG_ANNO_AC,"Source: T016LASR._016_RAC_CORP"
SEVA_Q1, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,SEVA_Q1,"Source: T016LASR._016_RAC_CORP"
SEVA_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,SEVA_PRM_AP,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_Q1, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_Q1,"Source: T016LASR._016_RAC_CORP"
RWA_EOP_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,RWA_EOP_PRM_AP,"Source: T016LASR._016_RAC_CORP"
GG_ANNO_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,GG_ANNO_AP,"Source: T016LASR._016_RAC_CORP"
EL_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_TOT_AP,"Source: T016LASR._016_RAC_CORP"
CO_CLUSTER, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_CLUSTER,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_PRM_AP,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_Q3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_Q3,"Source: T016LASR._016_RAC_CORP"
MOL_Q4, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_Q4,"Source: T016LASR._016_RAC_CORP"
EAD_REG_TOT_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EAD_REG_TOT_AP,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_SHAD_Q2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_SHAD_Q2,"Source: T016LASR._016_RAC_CORP"
MOL_SHAD_PRM_AC, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_SHAD_PRM_AC,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_SHAD_PRM_AP, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_SHAD_PRM_AP,"Source: T016LASR._016_RAC_CORP"
EL_SHAD_Q4, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,EL_SHAD_Q4,"Source: T016LASR._016_RAC_CORP"
MOL_Q1, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,MOL_Q1,"Source: T016LASR._016_RAC_CORP"
NUM_RWA_SHAD_Q3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_SHAD_Q3,"Source: T016LASR._016_RAC_CORP"
CO_CUS9, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_CUS9,"Source: T016LASR._016_RAC_CORP"
GRUPPO_RISCHIO9, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,GRUPPO_RISCHIO9,"Source: T016LASR._016_RAC_CORP"
DE_STRUTTURA_L3, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DE_STRUTTURA_L3,"Source: T016LASR._016_RAC_CORP"
DE_STRUTTURA_L2, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DE_STRUTTURA_L2,"Source: T016LASR._016_RAC_CORP"
NDG, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"concatenate(concatenate(${<D::_016_RAC_CORP.CO_CUS9>,binned},' - '),${<D::_016_RAC_CORP.DESCRIZIONE_CLIENTE>,binned})","Source: T016LASR._016_RAC_CORP"
NDG Gruppo, DATASOURCE__016_RAC_CORP,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"concatenate(concatenate(${<D::_016_RAC_CORP.GRUPPO_RISCHIO9>,binned},' - '),${<D::_016_RAC_CORP.DESCRIZIONE_GRUPPO>,binned})","Source: T016LASR._016_RAC_CORP"
+++ BI Query Member - end +++

+++ BI Collection Member - begin +++
Name,Collection,Model,Description,Data Type,Expression
CO_BUSINESS_LINE_LEV3, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,CO_BUSINESS_LINE_LEV3
CO_STRUTTURA_L2, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA_L2
CO_STRUTTURA_L3, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA_L3
CO_STRUTTURA_L4, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA_L4
CO_STRUTTURA_L5, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA_L5
CO_STRUTTURA, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA
CO_TP_PROD, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,PRODOTTO,,CO_TP_PROD
CO_CUS, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,CO_CUS
GRUPPO_RISCHIO, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,GRUPPO_RISCHIO
EL_SHAD_Q2, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,EL_SHAD_Q2
NUM_RWA_TOT_AP, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,NUM_RWA_TOT_AP
NUM_RWA_SHAD_Q1, _016_RAC_CORP,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,,,NUM_RWA_SHAD_Q1
